Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-14 00:00:00+00:00,0.669837236404419,0.6698821187019348,0.6692276000976562,0.6697385311126709,0,0,0
2022-11-14 00:05:00+00:00,0.6697474718093872,0.6699718832969666,0.6695771217346191,0.6697699427604675,0,0,0
2022-11-14 00:10:00+00:00,0.6698192954063416,0.6701963543891907,0.6696398854255676,0.6696398854255676,0,0,0
2022-11-14 00:15:00+00:00,0.6694605946540833,0.6705199480056763,0.6694605946540833,0.6701379418373108,0,0,0
2022-11-14 00:20:00+00:00,0.6702592372894287,0.670286238193512,0.6697878837585449,0.6701110005378723,0,0,0
2022-11-14 00:25:00+00:00,0.6700167655944824,0.6701065301895142,0.6694784760475159,0.6695098280906677,0,0,0
2022-11-14 00:30:00+00:00,0.6694381237030029,0.6698507070541382,0.6693798899650574,0.6696488261222839,0,0,0
2022-11-14 00:35:00+00:00,0.6696891784667969,0.6700571775436401,0.6695591807365417,0.6698282361030579,0,0,0
2022-11-14 00:40:00+00:00,0.6698192954063416,0.6699718832969666,0.669657826423645,0.6697699427604675,0,0,0
2022-11-14 00:45:00+00:00,0.6697968244552612,0.6701514720916748,0.6694381237030029,0.6694381237030029,0,0,0
2022-11-14 00:50:00+00:00,0.6692589521408081,0.6695771217346191,0.6692589521408081,0.6693888902664185,0,0,0
2022-11-14 00:55:00+00:00,0.6695815920829773,0.6697520017623901,0.6694112420082092,0.6697520017623901,0,0,0
2022-11-14 01:00:00+00:00,0.6700705885887146,0.6700705885887146,0.6697474718093872,0.6699000597000122,0,0,0
2022-11-14 01:05:00+00:00,0.6700167655944824,0.6705289483070374,0.6700167655944824,0.6701469421386719,0,0,0
2022-11-14 01:10:00+00:00,0.6700077652931213,0.6701469421386719,0.6696264147758484,0.6696264147758484,0,0,0
2022-11-14 01:15:00+00:00,0.6700571775436401,0.6711409091949463,0.6700571775436401,0.6710373759269714,0,0,0
2022-11-14 01:20:00+00:00,0.6709157824516296,0.6709608435630798,0.6702008843421936,0.6702008843421936,0,0,0
2022-11-14 01:25:00+00:00,0.6700212359428406,0.6700212359428406,0.66932612657547,0.6695501804351807,0,0,0
2022-11-14 01:30:00+00:00,0.6694515943527222,0.6696174740791321,0.6692185997962952,0.6694784760475159,0,0,0
2022-11-14 01:35:00+00:00,0.6695277690887451,0.6695277690887451,0.6688382029533386,0.6688382029533386,0,0,0
2022-11-14 01:40:00+00:00,0.6690216064453125,0.6691648960113525,0.6686100959777832,0.6687800288200378,0,0,0
2022-11-14 01:45:00+00:00,0.6689500212669373,0.66925448179245,0.6686816811561584,0.669249951839447,0,0,0
2022-11-14 01:50:00+00:00,0.6692185997962952,0.6692185997962952,0.6688382029533386,0.6688783764839172,0,0,0
2022-11-14 01:55:00+00:00,0.6688292026519775,0.6691290736198425,0.6687307953834534,0.6687710285186768,0,0,0
2022-11-14 02:00:00+00:00,0.668941080570221,0.6692185997962952,0.6688873767852783,0.6692185997962952,0,0,0
2022-11-14 02:05:00+00:00,0.6692096590995789,0.6692992448806763,0.6686100959777832,0.6686100959777832,0,0,0
2022-11-14 02:10:00+00:00,0.6687487363815308,0.6690306067466736,0.668489396572113,0.668489396572113,0,0,0
2022-11-14 02:15:00+00:00,0.6685788035392761,0.6686279773712158,0.6681187152862549,0.6681901216506958,0,0,0
2022-11-14 02:20:00+00:00,0.668020486831665,0.6681811809539795,0.6679089665412903,0.6680294275283813,0,0,0
2022-11-14 02:25:00+00:00,0.6681276559829712,0.6682258248329163,0.667766273021698,0.6680606603622437,0,0,0
2022-11-14 02:30:00+00:00,0.6680874824523926,0.6686279773712158,0.6679089665412903,0.6685564517974854,0,0,0
2022-11-14 02:35:00+00:00,0.6686279773712158,0.6686726808547974,0.6680785417556763,0.6680963635444641,0,0,0
